Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImVmYWFjNTMxLTUzOTUtNGNlMi1hNmIwLTZjMjMyNWQ2N2VmMVwiIn0.T4sjqza8q1JCtj5G49tGb9JczmRhO_YofKdGjCL4fVA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcImMxMDY4YWMwLTkyM2ItNDk2Yi05N2JhLWVjZWNlMTU2NDYwZFwiIn0.lLydi2vtD5svQlsM_7ODMSJstIHLdwIolfiDLmH0p3o&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/share/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImUwZmRiNmRiLTE3YzUtNDZiYi1iODA3LTg0ODlhODkwZjI0YlwiIn0.aO0YYrUyLNy6Yy1svhw9fAlnc79kJ4KrZW3Bh6Pt9h4&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcImQwZWUzMDZlLTFkMzYtNGY2OS1hMjQwLWVlNzdmMmYwZmJmOVwiIn0.0w3kHRro3unBQuEK1qiDk3c-1GHlnG7Ax_A29yNwQF4&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/share/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjVjY2E1MzVmLTA2ZjMtNDMzOC05MjY2LWIyNWM5OGM1YTQyYVwiIn0.acKSqRNLsZcsi8ceroktJLqdk_0rwJh11OAC6y-bpyI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcIjg2N2NjN2U2LTNkZGEtNGU1Yi1hNzZkLTE4NjRkODA2NjNlZlwiIn0.rT61VXSSy_CmL5wroq3uNLM6AyV8QoEO-Gt97KhmKRU&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOiJcIjFhYTQyNjA5LTE0NzEtNGIzNy04NzhiLWNkYzUyZTVhYzc2ZVwiIn0.oKWCSXK056CM4CaESt-dYURK3CekrrP2uAI61-WeYFI&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcIjg2N2NjN2U2LTNkZGEtNGU1Yi1hNzZkLTE4NjRkODA2NjNlZlwiIn0.rT61VXSSy_CmL5wroq3uNLM6AyV8QoEO-Gt97KhmKRU&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/senddm/v1 HTTP/1.1" 200 -
[2021-11-15 20:26:29,453] ERROR in app: Exception on /message/share/v1 [POST]
Traceback (most recent call last):
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1513, in full_dispatch_request
    rv = self.dispatch_request()
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1499, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**req.view_args)
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/server.py", line 426, in message_share
    message_share_v1(data['token'], data['og_message_id'], data['message'], data['channel_id'], data['dm_id'] )
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/message.py", line 282, in message_share_v1
    new_message = message + '\n"""\n' + og_message['message'] + '\n"""\n'
TypeError: 'bool' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 2070, in wsgi_app
    response = self.full_dispatch_request()
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1515, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask_cors/extension.py", line 165, in wrapped_function
    return cors_after_request(app.make_response(f(*args, **kwargs)))
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1390, in handle_user_exception
    return self.ensure_sync(handler)(e)
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/server.py", line 32, in defaultHandler
    response = err.get_response()
AttributeError: 'TypeError' object has no attribute 'get_response'
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/share/v1 HTTP/1.1" 500 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjZkNWE0MjA2LTM1YzItNDNlMC05YTNlLTY1ZWU2ZmJlYWM1NVwiIn0._HjQxgoXGs8G80qAZpeztdlRQhxAtl4RS2YgD_9hSx8&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /channels/create/v2 HTTP/1.1" 200 -
[2021-11-15 20:26:29,505] ERROR in app: Exception on /message/share/v1 [POST]
Traceback (most recent call last):
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1513, in full_dispatch_request
    rv = self.dispatch_request()
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1499, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**req.view_args)
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/server.py", line 426, in message_share
    message_share_v1(data['token'], data['og_message_id'], data['message'], data['channel_id'], data['dm_id'] )
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/message.py", line 282, in message_share_v1
    new_message = message + '\n"""\n' + og_message['message'] + '\n"""\n'
TypeError: 'bool' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 2070, in wsgi_app
    response = self.full_dispatch_request()
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1515, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask_cors/extension.py", line 165, in wrapped_function
    return cors_after_request(app.make_response(f(*args, **kwargs)))
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1390, in handle_user_exception
    return self.ensure_sync(handler)(e)
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/server.py", line 32, in defaultHandler
    response = err.get_response()
AttributeError: 'TypeError' object has no attribute 'get_response'
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/share/v1 HTTP/1.1" 500 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImNjMjU2NWM4LTNkZWQtNDI4Mi1hN2QwLTgyZWM2MGM1Y2ZhNlwiIn0.GTAZjZBKvbX0lziQcCbRGHwU0sd0yRsSlx5z2WuHzCg&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/share/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjhiZjg5OGJlLWFlZWQtNDkxYS05NjU2LWU4ZTlkNjBkMDljZFwiIn0.qzkOsed3jpZ_ZLcoA7ZjTSYK2u4Ua2BV1Km7yUY5aMs&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcIjI3ZjA1ZGVkLTYzMWUtNGZjMC05NzNjLWI3ZjdkYWYwNGNhZFwiIn0.MB3UDKbIGFVJfZZ6--4Cs1ARM1ONplAAa7qoVO3immo&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjhiZjg5OGJlLWFlZWQtNDkxYS05NjU2LWU4ZTlkNjBkMDljZFwiIn0.qzkOsed3jpZ_ZLcoA7ZjTSYK2u4Ua2BV1Km7yUY5aMs&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/share/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjc3ZGExYmJjLWU5NDUtNDExNy05MTBhLTFlMzA2NDgyZTE4YlwiIn0.OUxN7DX39TSLUMYV0tea-5xYil4krgwv5wrGvqZVyrw&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/share/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjlkOWUzZDkzLWQ1ZDktNDQ3Yi05OWE5LWY4ZTAzYWQwYTg3ZlwiIn0.ZbdGr1hS_Do8edaqy6eh8PM3CTbFo4UNvohsNBLnZ0s&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/share/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjQwYTk1MzRkLTJkNTQtNDY5MS05YjlhLTFlMzhjNDY2ODliYVwiIn0.K9tTnYXpAswCAYNAsKq1MVfd-nVTmy0A5gWDgPwOt00&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/pin/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/unpin/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjQwYTk1MzRkLTJkNTQtNDY5MS05YjlhLTFlMzhjNDY2ODliYVwiIn0.K9tTnYXpAswCAYNAsKq1MVfd-nVTmy0A5gWDgPwOt00&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjY3OWZiMWJiLTVmMGYtNDc0Ni05MzliLWMyOTJiYjE5OTJmMlwiIn0.vJ3M044pd7pVZj5IIrzPbZqaZ4H52jknbCvWy6N-9iY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcImUxMWI3ZGUwLWNlOWUtNDc4YS05MGM3LWM4YzdlNjNjNGNhZFwiIn0.Vyr3swsFyKnkWcjAWm6LZ1GveBKn9_ECtI-hOpj21Kk&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjY3OWZiMWJiLTVmMGYtNDc0Ni05MzliLWMyOTJiYjE5OTJmMlwiIn0.vJ3M044pd7pVZj5IIrzPbZqaZ4H52jknbCvWy6N-9iY&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/pin/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/unpin/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjY3OWZiMWJiLTVmMGYtNDc0Ni05MzliLWMyOTJiYjE5OTJmMlwiIn0.vJ3M044pd7pVZj5IIrzPbZqaZ4H52jknbCvWy6N-9iY&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImEyMjJhMzlhLTEzNDgtNGI3Ny1iOTE5LTk1ZjlhYjVlZDg1YVwiIn0.L6TQCykQ5pduYVim_ljys9jp0imCi7umilhdZ6Ej2yc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcImFiNDA2MjY2LTQxZGMtNDA0YS1iMjZlLWFiMDY5MmIwMGFmYVwiIn0.xkHxqG0lYZWX3q1BAcZTRVKdFoS4OMaBW5mEoSsC8WY&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:29] "POST /message/pin/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImM4MWFkNWM3LTAwNWYtNDc2OC05YjIxLTU4NTNkNDY0NWVjM1wiIn0.EWoWtifH-RZdzV9wLedMyaocfSmj07sqR9hryCQyBgI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /message/unpin/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjk0OWIzZjA1LWZiODMtNDk5YS05N2E1LWJlNjAxODY5MzQ1ZlwiIn0.WV0x83zrmCtEbII4F7Os_9S5yR3cxzstQveRL9kcl1Q&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /message/pin/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /message/unpin/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /message/unpin/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImIzZGIyZmM1LWY1NzktNGQ5MS1hYjYzLWRmMDYzMmE1YWFkNFwiIn0.yShWmTeaeNnmJoFPx7uTbc6e_1BrmnMx6gLjvdjA0ZE&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcImMwNTFhYmIxLTU0M2QtNGRiMi1hMjU5LTBjNjY3ZTkwZTc0OFwiIn0.7oaf5Qdiu15SNKOtIpnYGlNT9kMUmo_6_FS33cQ0rKc&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /message/pin/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /message/unpin/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjExMjJjOWM5LWIyMzAtNDRiMS04N2Q4LTI2ZjRiMzQyMjUyN1wiIn0.F6Hl6nHlGojkaZg-KU9cw0sG0qfEUA7Y-wzvfAeGKoA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcIjJiM2FkNjBhLWJkNzUtNDFmZC04ZDYwLTdjZTdmMjUxMzk0NFwiIn0.SchCwBZkd56205oKya0wH4VDMrt_tv2SwjtzENelQmM&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjExMjJjOWM5LWIyMzAtNDRiMS04N2Q4LTI2ZjRiMzQyMjUyN1wiIn0.F6Hl6nHlGojkaZg-KU9cw0sG0qfEUA7Y-wzvfAeGKoA&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /message/pin/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /message/unpin/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImVmMGJhZDNkLThiMTgtNDRhNC1iYTgyLTQ0ZmM1MTQ4Y2NjM1wiIn0.d8D3VBtXCw6Od7VD_JWh6Wp0UglTHfhKlwBzIpipmDE&u_id=1 HTTP/1.1" 200 -
